Benchmark,Steady Percentage
org_HdrHistogramproj_HdrHistogrammethod_bench.HdrHistogramEncodingBench.roundtripCompressedparams_latencySeriesName=sparsed1&numberOfSignificantValueDigits=2,"([0.8794088008061807, 0.15356182795698925, 0.8006042296072508, 0.8658372562205784, 0.8658823529411764, 0.10987903225806452, 0.9130288784419073, 0.9180658159838818, 0.07857622565480188, 0.0674496644295302], [0.006867095491214288, 0.06315237399515414, 0.026614143692824038, 0.00750507532151492, 0.00866511623514776, 0.07119818507131288, 0.018078724594681572, 0.005952707803447558, 0.04620744044098328, 0.0512601170633939], [True, False, True, True, True, False, True, True, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_nettyproj_nettymethod_io.netty.handler.codec.http2.Http2FrameWriterDataBenchmark.newWriterparams_padding=100&payloadSize=1048576&pooled=true,"([0.921916890080429, 0.8077695914266577, 0.821105527638191, 0.9334225493476079, 0.9066265060240963, 0.9030526668903053, 0.9248826291079812, 0.9151860543077439, 0.8581465373034459, 0.9332886356017432], [0.00013890668228227113, 0.00031505639013473786, 0.00029254619518137706, 0.0001204498024477255, 0.00016851416709178386, 0.00017163215905740116, 0.00014539808704067714, 0.00014536378955824577, 0.00023737607510495435, 0.0001272623334490654], [False, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_nettyproj_nettymethod_io.netty.microbench.buffer.ByteBufAllocatorBenchmark.defaultPooledDirectAllocAndFreeparams_size=01024,"([0.9336224149432956, 0.9336002669336003, 0.9336666666666666, 0.9336666666666666, 0.9336666666666666, 0.12033333333333333, 0.9336666666666666, 0.0766922307435812, 0.157, 0.107], [5.5887899327764564e-05, 5.389781295632555e-05, 5.795395696659916e-05, 5.5578970234100624e-05, 5.6201544519054717e-05, 0.0006142885744076173, 5.588127490293702e-05, 0.0006427956820872748, 0.0005865933781597292, 0.0005849136869774785], [True, True, True, True, True, False, True, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_JCToolsproj_JCToolsmethod_org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneReferenceArgBaselineparams_limit=128000,"([0.6242080693564521, 0.632, 0.479, 0.21066666666666667, 0.8609536512170723, 0.552, 0.9336445481827276, 0.24033333333333334, 0.899, 0.6503333333333333], [3.721548643894708e-05, 2.120975299482335e-05, 9.371054870006815e-05, 8.394218372073569e-05, 2.6696638514075932e-05, 8.620825960276832e-05, 1.3321632134822479e-05, 0.0001371360273529081, 1.9928492883902474e-05, 6.732264137026235e-05], [True, True, True, False, True, True, True, True, False, True], [True, True, True, True, True, True, True, True, True, True])"
org_ReactiveXproj_RxJavamethod_io.reactivex.rxjava3.core.XMapYPerf.flowFlatMapFlowable0params_times=10,"([0.8161419959812458, 0.9316353887399463, 0.7086825343613812, 0.13998660415271266, 0.9319932998324958, 0.9114391143911439, 0.9332662642521797, 0.9197986577181209, 0.8562332439678284, 0.8662420382165605], [0.0002237053882686394, 0.0001051301305374034, 0.0003455343502416594, 8.838982330930757e-05, 8.36283969283557e-05, 0.00012153815298722478, 7.635977832906368e-05, 9.291539346892456e-05, 0.0001647193996091988, 0.0001683992744369253], [True, True, True, False, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_nettyproj_nettymethod_io.netty.microbench.buffer.ByteBufCopyBenchmark.setBytesparams_alignedCopyByteBuf=false&alignedCopyByteBuffer=false&directByteBuff=true&directByteBuffer=false&nativeOrderByteBuffer=false&pooledByteBuf=false&readonlyByteBuffer=false&size=128,"([0.802267422474158, 0.8356666666666667, 0.7991994663108739, 0.9103034344781594, 0.9336666666666666, 0.8186062020673558, 0.9336445481827276, 0.9336224149432956, 0.9203067689229744, 0.9302868579052702], [1.900125745553059e-05, 1.5549469012053912e-05, 1.3830057348066738e-05, 2.0885500628545872e-05, 1.5082631787268608e-05, 3.7826488452880336e-05, 1.4953079270902224e-05, 1.564299440155065e-05, 1.8349941252200954e-05, 1.432244102194289e-05], [True, True, False, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_protostuffproj_protostuffmethod_io.protostuff.benchmarks.RuntimeSchemaBenchmark.generated_deserialize_1_int_fieldparams_,"([0.9338235294117647, 0.9335559265442404, 0.9318864774624374, 0.8949481431917029, 0.9337792642140468, 0.9333779712085705, 0.9338677354709419, 0.9337349397590361, 0.8551354968216794, 0.9321524064171123], [1.8033499901186217e-05, 1.885721036077571e-05, 1.8400258855261302e-05, 3.104849123630509e-05, 1.8080139780243603e-05, 1.8063324665759368e-05, 1.6954514991318877e-05, 1.828215540101609e-05, 3.430149775098907e-05, 2.0926592224421483e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_camelmethod_org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToByteArrayparams_,"([0.9335115268960908, 0.9337349397590361, 0.9317953861584755, 0.7731373204143, 0.9285237140948563, 0.09565217391304348, 0.7047428189712759, 0.9335781041388518, 0.7417307049782826, 0.9268537074148296], [0.0007155751672720645, 0.0006801537327887231, 0.0006718135758972506, 0.002090001333857564, 0.0007224025383392301, 0.00719541627190916, 0.0025788958320024503, 0.000689231811802698, 0.0015620201802539928, 0.0007481322795407721], [True, True, True, True, True, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_yellowstonegamesproj_SquidLibmethod_squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashMap2params_NEED_TO_ENLARGE=1&SIZE=65536,"([0.8002001334222815, 0.9286190793862575, 0.9003333333333333, 0.7982631930527722, 0.8003333333333333, 0.9336224149432956, 0.9336445481827276, 0.7883845126835781, 0.6686666666666666, 0.8986328776258753], [1.3052207488726106, 0.5419619106412761, 0.7173708349842476, 1.3334130124005525, 1.3601849873940188, 0.48477610125885345, 0.4992640060845032, 1.4064968446470212, 2.1494736774915184, 0.7415994435667369], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_protostuffproj_protostuffmethod_io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializerparams_stringLength=1,"([0.8499832943534915, 0.9334448160535117, 0.9051436205744823, 0.9322429906542056, 1.0003340013360054, 0.8433533734134937, 1.0003340013360054, 0.9338456398262612, 0.9151069518716578, 0.9255674232309746], [6.405218745432247e-05, 2.287631120133816e-05, 3.271463137520535e-05, 2.2685763455345577e-05, 0, 5.161142582480348e-05, 0, 2.4672801748850022e-05, 3.007762927522051e-05, 2.3831893617398757e-05], [True, True, True, True, True, True, True, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_jetty.projectmethod_org.eclipse.jetty.util.StringReplaceBenchmark.testJavaStringReplaceReduceparams_matches=3&size=100,"([0.9332214765100671, 0.9337349397590361, 0.9066265060240963, 0.9316353887399463, 0.8060301507537688, 0.9336683417085427, 0.8751255440241045, 0.9334448160535117, 0.8395847287340924, 0.8698561391769822], [8.581786613501811e-05, 6.91511634820716e-05, 9.288374847094665e-05, 9.004535171934909e-05, 0.00017570474239017548, 8.546330397568156e-05, 0.00011680048477585103, 6.48930612158465e-05, 0.00017067758066465126, 0.00012371073393838047], [True, True, True, True, True, True, False, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_hivemethod_org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCountparams_aggregation=sum&dataType=bigint&evalMode=PARTIAL2&hasNulls=true&isRepeating=true&processMode=HASH,"([0.27675891963988, 0.9323333333333333, 0.27675891963988, 0.2753333333333333, 0.9342895263509006, 0.9342895263509006, 0.933955970647098, 0.9343114371457152, 0.9336224149432956, 0.933933933933934], [0.00020627078699822949, 1.758820479712197e-05, 0.00020439533270588927, 0.00020974217242134547, 1.8442392938160844e-05, 1.977220796449233e-05, 1.8286474222365533e-05, 1.8027307075883698e-05, 1.9039683453532767e-05, 1.9176729164113438e-05], [True, True, True, True, True, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_zalandoproj_logbookmethod_org.zalando.logbook.HeaderBenchmark.replace1xRequestparams_,"([0.9338014042126379, 0.8060951105157401, 0.9334225493476079, 0.8648829431438128, 0.8657314629258517, 0.9336461126005362, 0.8664877557866488, 0.06827309236947791, 0.9334225493476079, 0.9318864774624374], [0.0001562228697937758, 0.00043039380766679135, 0.00018918205252495125, 0.0003307780725184156, 0.00015737558189618859, 0.00016150308025498456, 0.0001782897026285662, 0.0017625873235692518, 0.0001995970846715051, 0.0001750083211817008], [True, True, True, True, False, True, True, False, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_imglibproj_imglib2method_net.imglib2.converter.RealTypeConvertersBenchmark.converterparams_srcType=DoubleType&targetType=DoubleType,"([0.9323333333333333, 0.8052684228076026, 0.8486666666666667, 0.2926666666666667, 0.8418945963975984, 0.9253084361453818, 0.8953333333333333, 0.9103333333333333, 0.9326666666666666, 0.8636666666666667], [1.1639547653319041e-05, 3.326937323021757e-05, 1.5136150356291212e-05, 7.003984425223772e-05, 2.8799528747195367e-05, 1.3555622492100357e-05, 1.753045980947203e-05, 1.567873707142754e-05, 1.240902057510762e-05, 2.4735179301968844e-05], [True, True, True, False, False, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_HdrHistogramproj_HdrHistogrammethod_bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBufferparams_latencySeriesName=case2&numberOfSignificantValueDigits=3,"([0.9336224149432956, 0.9336224149432956, 0.9051436205744823, 0.8502834278092698, 0.9336224149432956, 0.07862161257945802, 0.2076101468624833, 0.9336002669336003, 0.7832331329325317, 0.44589178356713427], [0.0957833932650954, 0.12007825092040839, 0.124537237332922, 0.16587541441622614, 0.25284376027547406, 0.7340852937287302, 0.5741268465923585, 0.0835323879459418, 0.2052007448777431, 0.5568877855440266], [True, True, True, True, True, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_jdbiproj_jdbimethod_org.jdbi.v3.benchmark.QualifiersBenchmark.eq3To3params_,"([0.06838752933288636, 0.2541011047874121, 0.8647472380314697, 0.8192488262910798, 0.9315206445115811, 0.9114391143911439, 0.9199329983249581, 0.7291596919986608, 0.9334002677376171, 0.9166666666666666], [0.0012119629422584985, 0.00010606369109723948, 0.000205057479261325, 0.0002728681991207824, 0.00010290411440156745, 0.00012866232710963285, 0.00012021504745085825, 0.0004018710745269957, 0.00010254737859230623, 0.0001197227704458894], [False, False, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_raphwproj_byte-buddymethod_net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxyWithTypePoolparams_,"([0.9336445481827276, 0.658324991658325, 0.9336002669336003, 0.9336224149432956, 0.9336666666666666, 0.9336445481827276, 0.7284856571047365, 0.9335781041388518, 0.813355592654424, 0.9336445481827276], [1.4848428469050485, 5.950555598341495, 1.5770978548307109, 1.4713038688028857, 1.5341019011121502, 1.473210132781971, 4.802157306989154, 1.6207715215842362, 3.4823984558664867, 1.5042704772996605], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_hazelcastproj_hazelcastmethod_com.hazelcast.internal.util.collection.OAHashSetBenchmark.contains_hz_OAHashSet_withHashparams_size=10000,"([0.8635301968635302, 0.7782231128924516, 0.8549465240641712, 0.7452420701168614, 0.779966611018364, 0.8534712950600801, 0.8539513171057019, 0.8552323637579405, 0.8434579439252337, 0.9116465863453815], [0.00023060084237198518, 0.00035045533701653263, 0.0002412197724660466, 0.00022589800547333434, 0.0003504626793724976, 0.0002434735565017698, 0.00022480366939025152, 0.00022406538315421099, 0.0002514231250801673, 0.00014498372228555955], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_JCToolsproj_JCToolsmethod_org.jctools.channels.spsc.SpscProxyChannelBenchmark.oneReferenceArgBaselineparams_limit=1,"([0.8192730910303434, 0.7229076358786262, 0.22715143428952636, 0.9336445481827276, 0.45830553702468313, 0.8926308769589864, 0.8872205538872205, 0.426, 0.6352117372457485, 0.5919252585919252], [3.2448629113072704e-05, 2.2765853006181145e-05, 0.00010144400039778329, 1.43538973112184e-05, 0.00010729389654327399, 2.1493605785348563e-05, 2.0781993575970474e-05, 4.992777970777045e-05, 6.935556221374908e-05, 7.52853446857079e-05], [True, False, False, True, True, True, False, False, False, True], [True, True, True, True, True, True, True, True, True, True])"
org_openzipkinproj_zipkinmethod_zipkin2.codec.JsonCodecBenchmarks.bytebuffer_zipkinDecoderparams_,"([0.14505347593582887, 0.921817574340127, 0.9235902569235902, 0.8663764233087743, 0.8665105386416861, 0.9334448160535117, 0.9317725752508361, 0.9217914438502673, 0.9099732262382865, 0.9335115268960908], [1.2416134319634993, 1.4508523991239102, 1.4458161685232132, 2.351022764604058, 2.3178026686529725, 1.2196046998731636, 1.168202514802561, 1.4784383120919276, 1.5683821937105027, 1.2547341045152198], [False, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_h2oaiproj_h2o-3method_water.util.IcedHashMapBench.writeMapparams_arrayType=PrimitiveArray&array_values_length=10000&keyType=String&n_entries=1000&valueType=Boolean,"([0.067, 0.9335559265442404, 0.9336002669336003, 0.802, 0.9336445481827276, 0.766844563042028, 0.8548009367681498, 0.9336224149432956, 0.7836666666666666, 0.9335781041388518], [28.428201933169326, 3.141783156585281, 3.013197052675324, 7.070585227414715, 3.1576069023953814, 8.084264355943438, 5.397845836910822, 3.0985011052236673, 7.778057130592787, 2.936877092054255], [False, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipse-vertxproj_vert.xmethod_io.vertx.benchmarks.HeadersSetBenchmark.vertxSmallparams_,"([0.9202269692923899, 0.8437395659432387, 0.9335559265442404, 0.9334893048128342, 0.1580709979906229, 0.9334448160535117, 0.9334225493476079, 0.2286096256684492, 0.9334893048128342, 0.16004009355162044], [0.00012459247902868386, 0.00013179891540246135, 8.791981342432086e-05, 8.945628540243127e-05, 0.0009587778644883845, 9.36132568605092e-05, 8.716872368465256e-05, 9.76259776370842e-05, 8.825928519823445e-05, 0.0009592907868640082], [True, True, True, True, False, True, True, False, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_hivemethod_org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCountparams_aggregation=max&dataType=string&evalMode=FINAL&hasNulls=false&isRepeating=true&processMode=GLOBAL,"([1.0003336670003338, 1.0003335557038024, 0.828552368245497, 1.0003338898163605, 1.0003333333333333, 1.0003333333333333, 1.0003334444814937, 1.0003335557038024, 1.0003333333333333, 1.0003340013360054], [0, 0, 5.007955856681363e-05, 0, 0, 0, 0, 0, 0, 0], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
