Benchmark,Steady Percentage
org_apacheproj_logging-log4j2method_org.apache.logging.log4j.layout.template.json.JsonTemplateLayoutBenchmark.liteCustomJsonLayoutparams_,"([0.7646666666666667, 0.726, 0.8583333333333333, 0.7823333333333333, 0.9356666666666666, 0.936, 0.864, 0.8633333333333333, 0.9343333333333333, 0.93], [2.6162224659167537, 1.6167936430306997, 0.8611853118397117, 0.8527755073910012, 0.8587946813113305, 0.8424028847144145, 1.6297212661157991, 0.8647993892039751, 0.8801450211736683, 0.9241358685268806], [False, False, True, False, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_hivemethod_org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCountparams_aggregation=sum&dataType=bigint&evalMode=PARTIAL2&hasNulls=true&isRepeating=true&processMode=HASH,"([0.381, 0.917, 0.37733333333333335, 0.937, 0.9343333333333333, 0.9356666666666666, 0.9363333333333334, 0.936, 0.9353333333333333, 0.9353333333333333], [1.9782496212741715e-05, 2.1642466373657308e-05, 2.043562612368699e-05, 1.940083134694982e-05, 1.8892563881322706e-05, 1.977220796449233e-05, 1.8286474222365533e-05, 1.8027307075883698e-05, 1.9039683453532767e-05, 1.9176729164113438e-05], [False, True, False, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_RoaringBitmapproj_RoaringBitmapmethod_org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterateparams_bufferSize=256&dirtiness=0.5&keys=256&runniness=0.5,"([0.893, 0.8913333333333333, 0.8906666666666667, 0.8926666666666667, 0.8906666666666667, 0.891, 0.8903333333333333, 0.8913333333333333, 0.891, 0.8926666666666667], [0.2895432285039815, 0.2978197482916811, 0.2947542292532808, 0.289750328732739, 0.297920087184859, 0.2981117450846371, 0.3021814162369263, 0.2947641887671739, 0.29452616192269543, 0.28954084776599975], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipse-vertxproj_vert.xmethod_io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallExactMissparams_,"([0.9363333333333334, 0.898, 0.9346666666666666, 0.8973333333333333, 0.8316666666666667, 0.869, 0.9306666666666666, 0.83, 0.665, 0.8986666666666666], [1.2736707276707817e-05, 2.0351324969790686e-05, 1.2790140673370384e-05, 2.0422566616359638e-05, 3.376065911081042e-05, 2.488512105244638e-05, 1.3507201910237644e-05, 3.25324292490162e-05, 1.8152908726128663e-05, 1.948393089269448e-05], [True, True, True, True, True, True, True, True, False, True], [True, True, True, True, True, True, True, True, True, True])"
org_crateproj_cratemethod_io.crate.analyze.PreExecutionBenchmark.measureParseAndAnalyzeSimpleSelectparams_,"([0.31133333333333335, 0.6586666666666666, 0.8686666666666667, 0.399, 0.138, 0.415, 0.849, 0.866, 0.605, 0.802], [0.03552342848863992, 0.01131627789081474, 0.0054586666337867506, 0.005784707721413382, 0.021158576599980137, 0.016086028180934846, 0.00506249447119177, 0.009883711657416461, 0.009849564902778059, 0.010167888442467014], [False, False, True, False, False, False, True, True, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_cantaloupe-projectproj_cantaloupemethod_edu.illinois.library.cantaloupe.perf.processor.codec.JPEGImageReaderPerformance.testGetNumImagesparams_,"([0.9353333333333333, 0.936, 0.936, 0.936, 0.9356666666666666, 0.932, 0.9333333333333333, 0.937, 0.9133333333333333, 0.8696666666666667], [2.324159943890935e-05, 2.0056219564432956e-05, 1.988982224872681e-05, 1.986527412093279e-05, 2.0238559866675845e-05, 2.117720276957561e-05, 2.0505729078204928e-05, 2.033011410437454e-05, 2.8108748961138506e-05, 1.979530052867604e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_logging-log4j2method_org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCDparams_,"([0.7183333333333334, 0.862, 0.9226666666666666, 0.9336666666666666, 0.909, 0.933, 0.9206666666666666, 0.836, 0.9283333333333333, 0.7843333333333333], [9.87033831528884e-05, 0.0001571781504239987, 8.605649291810536e-05, 7.346434177535118e-05, 9.558492992909737e-05, 7.615693232588129e-05, 8.054618243772981e-05, 9.965929197109535e-05, 8.191020586735885e-05, 0.00019790146957633512], [False, True, True, True, True, True, True, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_nettyproj_nettymethod_io.netty.microbench.buffer.ByteBufAllocatorBenchmark.defaultPooledDirectAllocAndFreeparams_size=01024,"([0.5873333333333334, 0.06766666666666667, 0.15033333333333335, 0.11, 0.06833333333333333, 0.12, 0.4756666666666667, 0.07666666666666666, 0.157, 0.10666666666666667], [0.00012945260176021133, 0.0006397744547049114, 0.0006214746598164698, 0.0006174869668903761, 0.0006458253416253496, 0.0006142885744076173, 0.00010550857637464603, 0.0006427956820872748, 0.0005865933781597292, 0.0005849136869774785], [False, False, False, False, False, False, False, False, False, False], [True, False, True, False, False, False, True, False, True, False])"
org_apacheproj_tinkerpopmethod_org.apache.tinkerpop.jsr223.JavaTranslatorBenchmark.testTranslationWithStrategyparams_,"([0.6876666666666666, 0.579, 0.068, 0.2926666666666667, 0.393, 0.281, 0.461, 0.419, 0.701, 0.5066666666666667], [0.005683368207669581, 0.011470476256370033, 0.0539743776425556, 0.018406823544179038, 0.01031851282789607, 0.011766505280392718, 0.009602278803102441, 0.02120701179768755, 0.006122807478628415, 0.011508774802477818], [False, False, False, False, False, False, False, False, False, False], [True, True, False, True, True, True, True, True, True, True])"
org_apacheproj_kafkamethod_org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureSkipIteratorForVariableBatchSizeparams_bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=NONE&maxBatchSize=200&messageSize=10000&messageVersion=1,"([0.6573333333333333, 0.561, 0.567, 0.6693333333333333, 0.36666666666666664, 0.785, 0.7946666666666666, 0.793, 0.631, 0.778], [0.004470879798702839, 0.007268765390889887, 0.0076447152102639936, 0.004240404963500983, 0.004806998275426671, 0.002302410190666446, 0.0024531891724102668, 0.0025694512103774294, 0.004231470568732929, 0.0022702340299437587], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_HdrHistogramproj_HdrHistogrammethod_bench.HdrHistogramRecordingBench.rawConcurrentRecordingSpeedparams_,"([0.9226666666666666, 0.9346666666666666, 0.937, 0.9366666666666666, 0.9363333333333334, 0.9316666666666666, 0.9133333333333333, 0.9336666666666666, 0.9276666666666666, 0.9366666666666666], [1.8909185568949534e-05, 1.62472451650699e-05, 1.5758754197253024e-05, 1.5067054143234755e-05, 1.5717136456894326e-05, 1.6340059743987856e-05, 2.0699677859996158e-05, 1.6513950191940374e-05, 1.7584741770928426e-05, 1.5747075000795698e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_eclipse-collectionsmethod_org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdkparams_,"([0.9333333333333333, 0.9353333333333333, 0.9356666666666666, 0.937, 0.935, 0.9363333333333334, 0.935, 0.9343333333333333, 0.9363333333333334, 0.9356666666666666], [3.746750052626841, 2.4018914849246777, 2.4246140549725834, 4.088365722708222, 2.397440508305915, 2.2175778576623375, 2.2047375702810985, 2.1296506321454554, 2.417146754992208, 2.1982874353593083], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_h2oaiproj_h2o-3method_water.util.IcedHashMapBench.writeMapparams_arrayType=Array&array_values_length=10000&keyType=String&n_entries=100000&valueType=Boolean,"([0.8986666666666666, 0.8986666666666666, 0.8986666666666666, 0.8306666666666667, 0.8986666666666666, 0.895, 0.9013333333333333, 0.9326666666666666, 0.8073333333333333, 0.829], [797.1065036799998, 779.4233180160002, 762.7887083519997, 760.5153955839999, 788.055195648, 983.5433164799997, 1005.5130808320007, 637.3538529279997, 1892.855840768001, 751.6066938879999], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_cantaloupe-projectproj_cantaloupemethod_edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithPlanarImageAndEXIFMetadataparams_,"([0.9356666666666666, 0.9306666666666666, 0.9296666666666666, 0.9276666666666666, 0.9296666666666666, 0.9306666666666666, 0.9316666666666666, 0.9353333333333333, 0.9323333333333333, 0.924], [1.0512338292944132, 1.0315163783131613, 1.0185479178460655, 1.052429271505643, 1.0806230032029083, 1.0087421409450208, 0.9610825598641416, 0.9761227118411735, 1.002296628025895, 1.0770218038112076], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_logging-log4j2method_org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2LocationBenchmark.throughputSimpleparams_configFileName=perf5AsyncApndMpscQWithLoc-noOpAppender.xml,"([0.7253333333333334, 0.7176666666666667, 0.5993333333333334, 0.8303333333333334, 0.3556666666666667, 0.567, 0.8093333333333333, 0.6243333333333333, 0.7513333333333333, 0.776], [0.00781629184315672, 0.005127694201857167, 0.020270633949994732, 0.005390508153917212, 0.008260966132006133, 0.013612358589172055, 0.011598325425250224, 0.005419632801385065, 0.010632379925227883, 0.005016285848625771], [False, False, False, True, False, False, True, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_hivemethod_org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCountparams_aggregation=stddev_samp&dataType=double&evalMode=COMPLETE&hasNulls=true&isRepeating=true&processMode=HASH,"([0.93, 0.9366666666666666, 0.9356666666666666, 0.9163333333333333, 0.934, 0.9226666666666666, 0.9343333333333333, 0.9266666666666666, 0.9326666666666666, 0.9366666666666666], [2.0018577239077017e-05, 2.0090902436149126e-05, 2.007017033618562e-05, 2.4531631384818532e-05, 1.986590945362833e-05, 2.294869137099573e-05, 1.908660931186845e-05, 2.1476577631087224e-05, 2.0897738255585967e-05, 1.8630048522038024e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipse-vertxproj_vert.xmethod_io.vertx.benchmarks.HttpServerHandlerBenchmark.nettyparams_,"([0.06833333333333333, 0.068, 0.134, 0.308, 0.7913333333333333, 0.5553333333333333, 0.068, 0.7426666666666667, 0.5103333333333333, 0.067], [0.006076671708507434, 0.005987997908322904, 0.002072012861136205, 0.0005903001984427328, 0.0011211121376622462, 0.0017619235175364656, 0.005821440074863552, 0.0005886216298263917, 0.0005522543018353013, 0.006454935777344307], [False, False, False, False, False, False, False, False, False, False], [False, False, True, True, True, True, False, True, True, False])"
org_hazelcastproj_hazelcastmethod_com.hazelcast.wan.impl.merkletree.ArrayMerkleTreeBenchmark.updateAdd_heap_1Gparams_depth=16,"([0.9333333333333333, 0.936, 0.9346666666666666, 0.9336666666666666, 0.9366666666666666, 0.9316666666666666, 0.933, 0.915, 0.935, 0.932], [2.9739996733702076e-05, 3.0263388751064636e-05, 2.971175716451275e-05, 3.221711619533704e-05, 3.172340957296253e-05, 3.0496673651512425e-05, 3.0422947986914728e-05, 3.857345748027651e-05, 2.9682446840291908e-05, 3.0703429470865935e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_imglibproj_imglib2method_net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4params_,"([0.8366666666666667, 0.837, 0.8336666666666667, 0.8343333333333334, 0.8376666666666667, 0.8376666666666667, 0.8363333333333334, 0.8376666666666667, 0.837, 0.8353333333333334], [3.9456815786666626, 3.9476972832820527, 3.9436137813333407, 3.9560701374359017, 3.943795108102568, 3.942637568000002, 3.9537737517948703, 3.9489374260512755, 3.948012832820511, 3.9470321558974364], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_r2dbcproj_r2dbc-h2method_io.r2dbc.h2.StagedResultSizeBenchmarks.simpleR2dbcparams_resultSize=200,"([0.8496666666666667, 0.9346666666666666, 0.3413333333333333, 0.935, 0.8593333333333333, 0.9333333333333333, 0.935, 0.838, 0.9043333333333333, 0.925], [0.1516832245571455, 0.14678813209464764, 0.14631363452782842, 0.14722512539320498, 0.15690651360179161, 0.1502304104745352, 0.15001845092248614, 0.19097416874993633, 0.15930533274455894, 0.15163006062068188], [True, True, False, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_imglibproj_imglib2method_net.imglib2.parallel.ParallelizationBenchmark.defaultBehaviorparams_,"([0.936, 0.936, 0.9356666666666666, 0.937, 0.9366666666666666, 0.9356666666666666, 0.9366666666666666, 0.9366666666666666, 0.937, 0.937], [8.707145728000002, 10.57286826666666, 8.589399381333335, 8.635416576000004, 8.385626112000002, 10.475536384000002, 8.343661226666663, 10.837699242666664, 10.99818598400001, 8.91724322133333], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_jgraphtproj_jgraphtmethod_org.jgrapht.perf.graph.GraphPerformanceTest.FastLookupDirectedGraphBenchmark.generateGraphBenchmarkparams_,"([0.9273333333333333, 0.935, 0.9303333333333333, 0.93, 0.9373333333333334, 0.9136666666666666, 0.9303333333333333, 0.9346666666666666, 0.9326666666666666, 0.922], [114.36556287999997, 100.20873830400002, 111.615148032, 111.05206271999998, 101.72760063999996, 135.98352998399997, 111.43426867200009, 103.28735744000008, 101.82197248000001, 122.77514239999992], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_prometheusproj_client_javamethod_io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmarkparams_,"([0.9346666666666666, 0.935, 0.9356666666666666, 0.9356666666666666, 0.9363333333333334, 0.937, 0.932, 0.9363333333333334, 0.9343333333333333, 0.9343333333333333], [1.1373716599162726e-05, 1.1421161010883587e-05, 1.112189161710075e-05, 1.1273512217914055e-05, 1.112740175899711e-05, 1.106458892655284e-05, 1.1606474758048418e-05, 1.117351309979127e-05, 1.1005540790994834e-05, 1.1326132262555618e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_prestodbproj_prestomethod_com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlattenparams_blockSize=1000000&nestedLevel=2&numberOfIterations=1000,"([0.7576666666666667, 0.304, 0.39966666666666667, 0.326, 0.6976666666666667, 0.787, 0.596, 0.38966666666666666, 0.6523333333333333, 0.445], [274.59059712000004, 1413.0117345280037, 262.75112550400047, 2340.7634677759984, 257.70118348799997, 303.9402393600004, 294.8092395519998, 1225.8482585600127, 815.0025502720101, 260.715839488], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_r2dbcproj_r2dbc-h2method_io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbcparams_resultSize=200,"([0.8666666666666667, 0.895, 0.9316666666666666, 0.865, 0.8956666666666667, 0.931, 0.911, 0.9186666666666666, 0.9306666666666666, 0.893], [0.003877656904088555, 0.005957729206121509, 0.00398289761609209, 0.003935273726432935, 0.005957904053318158, 0.0038811593744115416, 0.005024395146545898, 0.004667858986093475, 0.00399018480646632, 0.0061456747354583134], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
